material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
"""darwin-glass""",4.61 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,5.99,2025-06-09,4.61,1.3,WorthPoint
"""darwin-glass""",5.31 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,9.99,2025-06-09,5.31,1.88,WorthPoint
"""darwin-glass""",3.69 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,6.99,2025-06-09,3.69,1.89,WorthPoint
"""darwin-glass""","""(r365-36) 1-3/4"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",16.49,2025-06-03,,,WorthPoint
"""darwin-glass""",Darwin Glass - 17g - Austalite - Darwinite - Tektite - Impactite #big35,37.12,2025-05-30,17,2.18,WorthPoint
"""darwin-glass""",30.4 Grams Broken Side Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,31.99,2025-05-29,30.4,1.05,WorthPoint
"""darwin-glass""","""(r366-22) 2-1/8"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",18.99,2025-05-25,,,WorthPoint
"""darwin-glass""","""(r365-48) 1-3/4"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",16.49,2025-05-25,,,WorthPoint
"""darwin-glass""","""(r365-35) 1-3/4"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",16.49,2025-05-25,,,WorthPoint
"""darwin-glass""","""(r365-50) 1-3/4"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",16.49,2025-05-25,,,WorthPoint
"""darwin-glass""",278 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,229,2025-05-21,278,0.82,WorthPoint
"""darwin-glass""","""(r364-117) 1-1/8"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",14.99,2025-05-19,,,WorthPoint
"""darwin-glass""",4.13 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,6.99,2025-05-10,4.13,1.69,WorthPoint
"""darwin-glass""","""r365-6) 1-1/2"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",15.99,2025-05-06,,,WorthPoint
"""darwin-glass""","""(r364-113) 1-1/8"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",14.99,2025-05-05,,,WorthPoint
"""darwin-glass""",Darwin Glass Tektite ~ Meteorite Impact Australia ~ 6.19 Grams ~ Large Hole,14.25,2025-04-28,6.19,2.3,WorthPoint
"""darwin-glass""",Darwin Glass -- 5g - Austalite - Darwinite - Tektite - Impactite #win56,16.35,2025-04-22,5,3.27,WorthPoint
"""darwin-glass""",34.6 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,39.99,2025-04-18,34.6,1.16,WorthPoint
"""darwin-glass""",6.92 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,10.99,2025-04-11,6.92,1.59,WorthPoint
"""darwin-glass""",11.5 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,15.99,2025-04-11,11.5,1.39,WorthPoint
"""darwin-glass""",39.5 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,49.99,2025-04-11,39.5,1.27,WorthPoint
"""darwin-glass""",5.92 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,9.99,2025-04-11,5.92,1.69,WorthPoint
"""darwin-glass""","""(r365-45) 1-3/4"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",16.49,2025-04-09,,,WorthPoint
"""darwin-glass""",6.926 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,16.6,2025-04-04,6.926,2.4,WorthPoint
"""darwin-glass""",20.9 Grams 12 As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,20.99,2025-04-02,20.9,1,WorthPoint
"""darwin-glass""",Darwin Glass - 22g - Austalite - Darwinite - Tektite - Impactite #big24,31.14,2025-03-31,22,1.42,WorthPoint
"""darwin-glass""","""(R399-17-4) 4"""" Fossil Fulgurite Petrified Lightning Strike Beach Sand Glass GA""",26.99,2025-03-24,,,WorthPoint
"""darwin-glass""",Darwin Glass -- 22g - Austalite - Darwinite - Tektite - Impactite #gls27a,20.7,2025-03-14,22,0.94,WorthPoint
"""darwin-glass""",34.3 Grams 9 As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,34.99,2025-03-13,34.3,1.02,WorthPoint
"""darwin-glass""",5.25 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,7.99,2025-03-12,5.25,1.52,WorthPoint
"""darwin-glass""","Darwin Glass, Near Mt. Darwin, Tasmania Australia Weight: 3.73 Grams",16.75,2025-03-11,3.73,4.49,WorthPoint
"""darwin-glass""","""(r365-44) 1-3/4"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",16.49,2025-03-04,,,WorthPoint
"""darwin-glass""",Darwin Glass -- 12g - Austalite - Darwinite - Tektite - Impactite #gls9,19.81,2025-03-04,12,1.65,WorthPoint
"""darwin-glass""","""(r365-37) 1-3/4"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",16.49,2025-03-03,,,WorthPoint
"""darwin-glass""",3.45 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,5.49,2025-03-01,3.45,1.59,WorthPoint
"""darwin-glass""",5.34 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,11.99,2025-02-21,5.34,2.25,WorthPoint
"""darwin-glass""","""r365-32-6) 1-1/2"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",15.99,2025-02-21,,,WorthPoint
"""darwin-glass""","""Tektite (""""Australite"""") - Darwin, Northern Territory, Australia""",10,2025-02-09,,,WorthPoint
"""darwin-glass""","""(r362-50) 4 Piece Set 1/2-1-1/8"""" Fulgurites Lightning Strike Beach Sand Glass GA""",22.99,2025-02-08,,,WorthPoint
"""darwin-glass""",Darwin Glass 3.73g Impactite - Created By Meteorite Impact,20,2025-02-01,3.73,5.36,WorthPoint
"""darwin-glass""",27.9 Grams 12 As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,29.99,2025-01-25,27.9,1.07,WorthPoint
"""darwin-glass""",25.9 Grams 12 As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,26.99,2025-01-25,25.9,1.04,WorthPoint
"""darwin-glass""",33 Grams All 9 As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,34.99,2025-01-25,33,1.06,WorthPoint
"""darwin-glass""",29.6 Grams 12 As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,29.99,2025-01-25,29.6,1.01,WorthPoint
"""darwin-glass""",3.28 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,5.49,2025-01-23,3.28,1.67,WorthPoint
"""darwin-glass""","""r365-4) 1-1/2"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",15.99,2025-01-22,,,WorthPoint
"""darwin-glass""","""(r364-132) 1-1/8"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",14.99,2025-01-22,,,WorthPoint
"""darwin-glass""","""r365-8) 1-1/2"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",15.99,2025-01-22,,,WorthPoint
"""darwin-glass""","""r365-2) 1-1/2"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",15.99,2025-01-11,,,WorthPoint
"""darwin-glass""",8.34 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,12.99,2025-01-09,8.34,1.56,WorthPoint
"""darwin-glass""",4.92 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,6.99,2025-01-03,4.92,1.42,WorthPoint
"""darwin-glass""","""(r364-138) 1-1/8"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",14.99,2024-12-19,,,WorthPoint
"""darwin-glass""",6.23 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,10.99,2024-12-12,6.23,1.76,WorthPoint
"""darwin-glass""","""r365-32-4) 1-1/2"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",15.99,2024-12-12,,,WorthPoint
"""darwin-glass""",6.56 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,10.99,2024-12-11,6.56,1.68,WorthPoint
"""darwin-glass""",6.06 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,10.99,2024-12-11,6.06,1.81,WorthPoint
"""darwin-glass""",21.2 Grams 12 As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,22.99,2024-12-11,21.2,1.08,WorthPoint
"""darwin-glass""",5.88 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,10.99,2024-12-11,5.88,1.87,WorthPoint
"""darwin-glass""",Darwin Glass -- 4g -- Austalite - Darwinite - Tektite - Impactite #win98a,9.97,2024-11-24,4,2.49,WorthPoint
"""darwin-glass""",ATACAMAITE IMPACT GLASS - Atacama Desert Chile - Tektite - Meteorite,6,2024-11-24,,,WorthPoint
"""darwin-glass""",23.6 Grams 12 As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,24.99,2024-11-05,23.6,1.06,WorthPoint
"""darwin-glass""","""(r364-134) 1-1/8"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",14.99,2024-11-05,,,WorthPoint
"""darwin-glass""","""(r365-23) 1-1/2"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",15.99,2024-11-02,,,WorthPoint
"""darwin-glass""",6.20 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,11.99,2024-10-27,6.2,1.93,WorthPoint
"""darwin-glass""",Darwin Glass 5.77g Impactite - Created By Meteorite Impact,15,2024-10-26,5.77,2.6,WorthPoint
"""darwin-glass""",10.1 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,12.99,2024-10-19,10.1,1.29,WorthPoint
"""darwin-glass""","""(r366-24) 2-1/8"""" Fulgurite Lightning Strike Beach Sand Dune Glass GA Fulgurites""",18.99,2024-10-10,,,WorthPoint
"""darwin-glass""","(r363-19) 2 Fulgurites 1-1/8"" Lightning Strike Beach Sand Dune Glass Georgia",18.99,2024-09-17,,,WorthPoint
"""darwin-glass""",Darwin Glass - 18g - Austalite - Darwinite - Tektite - Impactite #big44,37.86,2024-09-11,18,2.1,WorthPoint
"""darwin-glass""","Darwin Glass ~ Meteorite Impact Glass - Australia 800,000 Years Ago - 2.49 Grams",6.25,2024-09-06,2.49,2.51,WorthPoint
"""darwin-glass""",8.97 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,11.99,2024-09-06,8.97,1.34,WorthPoint
"""darwin-glass""",5.82 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,10.99,2024-08-31,5.82,1.89,WorthPoint
"""darwin-glass""",7.81 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,15.99,2024-08-25,7.81,2.05,WorthPoint
"""darwin-glass""","Darwin Glass, Near Mt. Darwin, Tasmania Australia Weight: 5.02 Grams",16.79,2024-08-25,5.02,3.34,WorthPoint
"""darwin-glass""","(r364-112) 1-1/8"" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites",14.99,2024-08-24,,,WorthPoint
"""darwin-glass""",5.79 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,10.99,2024-08-12,5.79,1.9,WorthPoint
"""darwin-glass""",45.6 Grams All 9 Natural Found DARWIN GLASS From METEORITE Impact In AUSTRALIA,43.99,2024-08-10,45.6,0.96,WorthPoint
"""darwin-glass""",5.22 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,8.99,2024-08-09,5.22,1.72,WorthPoint
"""darwin-glass""",8.44 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,11.99,2024-07-30,8.44,1.42,WorthPoint
"""darwin-glass""","(r364-29) 2 Fulgurites 1-5/8"" Lightning Strike Beach Sand Glass Georgia Set",22.99,2024-07-29,,,WorthPoint
"""darwin-glass""","(r365-24) 1-1/2"" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites",15.99,2024-07-29,,,WorthPoint
"""darwin-glass""",13 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,31.99,2024-07-18,13,2.46,WorthPoint
"""darwin-glass""","(r365-22) 1-1/2"" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites",15.99,2024-07-06,,,WorthPoint
"""darwin-glass""",4.14 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,10.99,2024-06-09,4.14,2.65,WorthPoint
"""darwin-glass""","(r365-18) 1-1/2"" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites",15.99,2024-06-08,,,WorthPoint
"""darwin-glass""",Darwin Glass - 19g - Austalite - Darwinite - Tektite - Impactite #big27,35.49,2024-06-01,19,1.87,WorthPoint
"""darwin-glass""","(r364-114) 1-1/8"" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites",14.99,2024-05-26,,,WorthPoint
"""darwin-glass""","(r365-43) 1-3/4"" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites",16.49,2024-05-09,,,WorthPoint
"""darwin-glass""",Darwin Glass -- 4g - Austalite - Darwinite - Tektite - Impactite #win7a,14.53,2024-05-09,4,3.63,WorthPoint
"""darwin-glass""","(r365-17) 1-1/2"" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites",15.99,2024-05-06,,,WorthPoint
"""darwin-glass""","R362-51) 4 Piece Set 1/2 1-1/8"" Fulgurites Lightning Strike Beach Sand Glass GA",22.99,2024-04-29,,,WorthPoint
"""darwin-glass""",5.409 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,10.4,2024-04-28,5.409,1.92,WorthPoint
"""darwin-glass""",6.45 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,12.99,2024-04-27,6.45,2.01,WorthPoint
"""darwin-glass""","Darwin Glass, Australite, Darwinite , Impactite, Tektite, Tektites, 2.32 Grams",18,2024-04-11,2.32,7.76,WorthPoint
"""darwin-glass""",Darwin Glass -- 23g - Austalite - Darwinite - Tektite - Impactite #gls29,33.06,2024-04-09,23,1.44,WorthPoint
"""darwin-glass""","(r364-130) 1-1/8"" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites",14.99,2024-04-04,,,WorthPoint
"""darwin-glass""",Darwin Glass - 21g - Austalite - Darwinite - Tektite - Impactite #big95,44.06,2024-04-02,21,2.1,WorthPoint
"""darwin-glass""",6.74 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,12.99,2024-04-01,6.74,1.93,WorthPoint
"""darwin-glass""",6 Darwin Glass Impactite Austalite Tasmania Australia 19.5 Grams,28.95,2024-03-29,19.5,1.48,WorthPoint
"""darwin-glass""","27 Different Asteroid IMPACTITES, Grade A Specimens, 759-grams (1#, 10.8-ounces)",69.95,2024-03-28,759,0.09,WorthPoint
"""darwin-glass""",2.55 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,5.99,2024-03-27,2.55,2.35,WorthPoint
"""darwin-glass""","(r363-20) 2 Fulgurites 1-1/8"" Lightning Strike Beach Sand Glass Georgia Set",18.99,2024-03-27,,,WorthPoint
"""darwin-glass""","(r364-109) 1-1/8"" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites",14.99,2024-03-27,,,WorthPoint
"""darwin-glass""",5.73 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,14.99,2024-03-25,5.73,2.62,WorthPoint
"""darwin-glass""","R365-32-2) 1-1/2"" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites",15.99,2024-03-25,,,WorthPoint
"""darwin-glass""",Darwin Glass - 14g - Austalite - Darwinite - Tektite - Impactite #big18a,26.64,2024-03-22,14,1.9,WorthPoint
"""darwin-glass""","(r363-14) 2 Fulgurites 1-5/8"" Lightning Strike Beach Sand Glass Georgia Set",18.99,2024-03-22,,,WorthPoint
"""darwin-glass""","22 Different Asteroid IMPACTITES, Grade A Specimens, 240-grams (8.2-ounces)",49.95,2024-03-16,240,0.21,WorthPoint
"""darwin-glass""",Darwin Glass - 20g - Austalite - Darwinite - Tektite - Impactite #big26,33.6,2024-02-29,20,1.68,WorthPoint
