material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
darwin-glass,Darwin Glass -- 5g PALE - Austalite - Darwinite - Tektite - Impactite #gls3,29.99,2021-12-02,5.0,6.0,WorthPoint
darwin-glass,3.34 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,9.99,2021-12-02,3.34,2.99,WorthPoint
darwin-glass,2.51 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,6.99,2021-12-02,2.51,2.78,WorthPoint
darwin-glass,14 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,37.99,2021-11-25,14.0,2.71,WorthPoint
darwin-glass,4.86 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,14.0,2021-11-25,4.86,2.88,WorthPoint
darwin-glass,3.31 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,9.99,2021-11-25,3.31,3.02,WorthPoint
darwin-glass,5.60 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,15.0,2021-11-15,5.6,2.68,WorthPoint
darwin-glass,Wholesale Lot - Darwin Glass - Meteorite / Mineral / Crystal Specimens 150g,11.11,2021-11-15,150.0,0.07,WorthPoint
darwin-glass,Wholesale Lot - Darwin Glass - Meteorite / Crystal / Mineral Specimens 50g,16.0,2021-11-15,50.0,0.32,WorthPoint
darwin-glass,4.46 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,18.0,2021-11-14,4.46,4.04,WorthPoint
darwin-glass,1.53 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,10.5,2021-11-13,1.53,6.86,WorthPoint
darwin-glass,1.79 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,6.8,2021-11-11,1.79,3.8,WorthPoint
darwin-glass,3.89 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,10.99,2021-11-10,3.89,2.83,WorthPoint
darwin-glass,2.73 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,6.99,2021-11-10,2.73,2.56,WorthPoint
darwin-glass,2.95 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,9.5,2021-11-06,2.95,3.22,WorthPoint
darwin-glass,1.85 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,7.99,2021-11-02,1.85,4.32,WorthPoint
darwin-glass,5.86 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,16.0,2021-11-02,5.86,2.73,WorthPoint
darwin-glass,6.18 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,18.0,2021-10-29,6.18,2.91,WorthPoint
darwin-glass,6 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,18.0,2021-10-23,6.0,3.0,WorthPoint
darwin-glass,7.7 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,49.95,2021-10-10,7.7,6.49,WorthPoint
darwin-glass,3.61 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,10.99,2021-09-30,3.61,3.04,WorthPoint
darwin-glass,3.42 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,10.0,2021-09-28,3.42,2.92,WorthPoint
darwin-glass,4.511 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,10.25,2021-09-25,4.511,2.27,WorthPoint
darwin-glass,4.764 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,10.25,2021-09-18,4.764,2.15,WorthPoint
darwin-glass,2.4 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,12.99,2021-09-06,2.4,5.41,WorthPoint
darwin-glass,"Darwin Glass. Impact, Tektite..3pcs. 8g. Total",6.99,2021-09-06,8.0,0.87,WorthPoint
darwin-glass,5.465 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,16.5,2021-08-15,5.465,3.02,WorthPoint
darwin-glass,4.671 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,11.65,2021-08-11,4.671,2.49,WorthPoint
darwin-glass,1.7 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,8.5,2021-08-02,1.7,5.0,WorthPoint
darwin-glass,5.259 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,13.0,2021-07-26,5.259,2.47,WorthPoint
darwin-glass,8.8 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,26.25,2021-07-24,8.8,2.98,WorthPoint
darwin-glass,3.5 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,18.0,2021-07-21,3.5,5.14,WorthPoint
darwin-glass,2.5 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,12.5,2021-07-02,2.5,5.0,WorthPoint
darwin-glass,4 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,20.0,2021-07-02,4.0,5.0,WorthPoint
darwin-glass,3.3 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,16.5,2021-07-02,3.3,5.0,WorthPoint
darwin-glass,5.453 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,13.65,2021-06-27,5.453,2.5,WorthPoint
darwin-glass,Darwin Glass -- 6.7g - Austalite - Darwinite - Tektite - Impactite #dg19,19.99,2021-06-27,6.7,2.98,WorthPoint
darwin-glass,Darwin Glass -- 7.5g - Austalite - Darwinite - Tektite - Impactite #dg17,24.93,2021-06-24,7.5,3.32,WorthPoint
