material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
gibeon-meteorite,Lovely Gibeon Meteorite Specimen In Gem Jar- Vintage Estate Find,36,2024-11-09,,,WorthPoint
gibeon-meteorite,"Rare 1996 Natural History Auction Catalogue With Meteorites, Dinosaurs, Minerals",12.5,2024-11-02,,,WorthPoint
gibeon-meteorite,40 Gm Etched Gibeon Iron Meteorite Slice Museum Grade Namibia Africa,269.1,2024-10-21,40,6.73,WorthPoint
gibeon-meteorite,46 Gm Etched Gibeon Iron Meteorite Slice Museum Grade Namibia Africa,314.1,2024-10-15,46,6.83,WorthPoint
gibeon-meteorite,Gibeon Meteorite. Iron IVA 12.28 Grams. Excellent Etched Slice. Very Nice!,75,2024-10-13,12.28,6.11,WorthPoint
gibeon-meteorite,SUPERB 44g SCULPTURAL IRON GIBEON METEORITE INDIVIDUAL! SALE $41 OFF!,398,2024-10-08,44,9.05,WorthPoint
gibeon-meteorite,GIBEON Iron Meteorite Carved Square WIDMANSTATTEN Carving Jewelry Wire Wrapping,199.99,2024-10-07,,,WorthPoint
gibeon-meteorite,157 Gm Polished Gibeon Iron Meteorite Uneven Slice Etched Namibia Africa,629.1,2024-10-04,157,4.01,WorthPoint
gibeon-meteorite,208 Gm Etched Gibeon Iron Meteorite Slice Museum Grade Namibia Africa,1349.1,2024-10-02,208,6.49,WorthPoint
gibeon-meteorite,Gibeon Iron Meteorite Ball,45,2024-10-01,,,WorthPoint
gibeon-meteorite,140 Gm Etched Gibeon Iron Meteorite Quad Cut Museum Grade Namibia Africa,629.1,2024-09-22,140,4.49,WorthPoint
gibeon-meteorite,256 Gm Etched Gibeon Iron Meteorite Slice Museum Grade Namibia Africa,1899,2024-09-20,256,7.42,WorthPoint
gibeon-meteorite,GIBEON Iron Meteorite Carved Circle WIDMANSTATTEN Carving Jewelry Wire Wrapping,43.99,2024-09-01,,,WorthPoint
gibeon-meteorite,Gibeon Meteorite End Cut,9375,2024-08-28,,,WorthPoint
gibeon-meteorite,164 Gm Etched Gibeon Iron Meteorite Triple Cut Museum Grade Namibia Africa,719.1,2024-08-19,164,4.38,WorthPoint
gibeon-meteorite,"METEORITE BEADS ""GIBEON (2)"", SERICHO"", ""SIKHOTE-ALIN (2)"" On A Vinyl String",33,2024-08-14,,,WorthPoint
gibeon-meteorite,Invicta Watch (5173),620,2024-08-08,,,WorthPoint
gibeon-meteorite,GIBEON Meteorite Small Cut Specimen 12 Grams,12.75,2024-07-28,12,1.06,WorthPoint
gibeon-meteorite,Gibeon Meteorite Iron Octahedrite Partial Slice Etched 45 Grams,96,2024-06-18,45,2.13,WorthPoint
gibeon-meteorite,151 Gm Etched Gibeon Iron Meteorite Slice Museum Grade Namibia Africa,809.1,2024-06-16,151,5.36,WorthPoint
gibeon-meteorite,1496 Gm Gibeon Iron Meteorite Museum Grade Namibia Africa 3.3 Lbs,5305.5,2024-06-12,1496,3.55,WorthPoint
gibeon-meteorite,Gibeon Meteorite Sphere Pair,437.5,2024-06-06,,,WorthPoint
gibeon-meteorite,137 Gm Etched Gibeon Iron Meteorite Slice Museum Grade Namibia Africa,899.1,2024-06-06,137,6.56,WorthPoint
gibeon-meteorite,38 Gm Etched Gibeon Iron Meteorite Quad Cut Museum Grade Namibia Africa,296.1,2024-05-27,38,7.79,WorthPoint
gibeon-meteorite,Etched Gibeon Iron-Nickel Meteorite,162.5,2024-05-14,,,WorthPoint
