material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
osmium,Crystalline Osmium 2.59 Gram Specimen Produced By SMT Of Austria,415,2025-09-14,2.59,160.23,WorthPoint
osmium,NOS 32 Recoton Phoneedles Osmium & Nylon Tipped Phonograph Needle Store Display,99,2025-09-07,,,WorthPoint
osmium,PARLIAMENT • Osmium • 1970 FUNK SOUL MORE! • UK First Press Beautiful Copy EX/EX,281.69,2025-09-07,,,WorthPoint
osmium,Raw Osmium Metal 1g,55,2025-09-01,1,55,WorthPoint
osmium,30 Gram Osmium Ingot,1200,2025-08-26,30,40,WorthPoint
osmium,1:43 Norev 2020 Polestar 1 Electric Car Osmium Grey RARE!,27.99,2025-08-26,,,WorthPoint
osmium,"NATIVE OSMIUM Var. Iridosmine - Nizhnii Tagil, Ural Mountains, RUSSIA",199,2025-08-22,,,WorthPoint
osmium,P Funk - Lp Collection (parliament/ Funkadelic Etc),380.75,2025-08-19,,,WorthPoint
osmium,Parliament - Osmium Lp (st-7302 - Us Original),588.43,2025-08-19,,,WorthPoint
osmium,Parliament - Osmium 2024 RSD LP (Deluxe Edition) GREEN Vinyl SEALED!!,27.99,2025-08-19,,,WorthPoint
osmium,PARLIAMENT • Osmium • FUNK SOUL Clear Vinyl Reissue 2003 Earmark Italy EX/EX,27,2025-08-18,,,WorthPoint
osmium,BIBLIOGRAPHY OF THE METALS OF THE PLATINUM GROUP 1748-1917 By Howe 1919 Mining,19.95,2025-08-14,,,WorthPoint
osmium,"""Parliament – Osmium LP 12"""" Vinyl Record - Debut Studio Album - NEW""",30.51,2025-08-05,,,WorthPoint
osmium,Osmium [2/1] New Vinyl,32.3,2025-07-31,,,WorthPoint
osmium,Osmium Deluxe Edition Limited Expanded Edition RSD DOUBLE VINYL LP By Parliament,11.99,2025-07-29,,,WorthPoint
osmium,Funkadelic - America Eats Its Young New Vinyl,30.79,2025-07-28,,,WorthPoint
osmium,Pure 99.9% Iridium Metal 3/4 Gram (.75 Grams) Super Rare Platinum Group,175,2025-07-24,4,43.75,WorthPoint
osmium,Osmium 1 Gm Of .9995 Osmium Element Small Chips In Acrylic Box.,65.75,2025-07-24,1,65.75,WorthPoint
osmium,Parliament Osmium 180g Funkadelic Uk Lp New Sealed,31.99,2025-07-22,180,0.18,WorthPoint
osmium,Parliament - Osmium 2024 Dbl LP (RSD Deluxe Edition) GREEN Vinyl SEALED!!,32.99,2025-07-19,,,WorthPoint
osmium,PARLIAMENT • Osmium • 1970 P.FUNK SOUL ROCK GOSPEL COUNTRY OG Winchester VG+,229.49,2025-07-18,,,WorthPoint
osmium,1 Phonograph Needle Carillon Dynamic Unused Old Stock 33 45 Rpm Long Play Osmium,7,2025-07-13,,,WorthPoint
osmium,"Fidelitone Permometal Osmium Alloy Stylus, C-42, New (O GB)",13.99,2025-07-13,,,WorthPoint
osmium,Jensen J-3 Hi-Fi Needle Record Player Part New Old Stock Sealed Osmium Vintage78,9.99,2025-07-09,,,WorthPoint
osmium,"Osmium 1/10th Oz Bar By SMT/Meta Metals, 2025 Year Of The Snake, PROOF Series",249,2025-07-04,,,WorthPoint
osmium,Refining Precious Metal Wastes - C M. Hoke - 362 Pages - Soft Cover FREE SHIPN,50,2025-07-02,,,WorthPoint
osmium,Pure 99.9% Iridium Metal One Gram (1.09 Grams) Super Rare Platinum Group,225,2025-07-02,1.09,206.42,WorthPoint
osmium,"Osmium Metal Bead, 6+ Gram, 99.95%. AI-free Listing.",260,2025-06-23,,,WorthPoint
osmium,Vtg OSMIUM SILVER 1887 Royal Jubilee Exhibit John Noddersons Spoon,7.5,2025-06-23,,,WorthPoint
osmium,"""parliament """"mothership Connection"""" 2003 Reissue Remastered Unplayed Nm Oop Cd""",6.99,2025-06-20,,,WorthPoint
osmium,Parliament - Osmium - Deluxe Gatefold 2CD Set [New CD] Gatefold,19.99,2025-06-20,,,WorthPoint
osmium,Osmium 1 Gm Bead Element. Sealed By Luciteria Science. Metal W/highest Density,89.95,2025-06-18,1,89.95,WorthPoint
osmium,Refining Precious Metal Wastes By C M Hoke 362pg Gold - Rhodium LB306,54.99,2025-06-17,,,WorthPoint
osmium,Parliament - Osmium (2 Cd),32.95,2025-06-10,,,WorthPoint
osmium,Parliament - Osmium - FUNK *SEALED/RSD/COLOR*,51.9,2025-06-08,,,WorthPoint
osmium,Single: KILLA-KAN~ORKS Dreadnought NEW Model Sprue~Games Workshop: WARHAMMER 40K,2.79,2025-06-04,,,WorthPoint
