material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
bismuth-crystal,30-70g Natural Rainbow Aura Titanium Bismuth Crystal Stone Specimen Cluster Gift,9.69,2025-03-25,70,0.14,WorthPoint
bismuth-crystal,Bismuth Hoppered Crystal,18,2025-03-24,,,WorthPoint
bismuth-crystal,AAA Natural Rainbow Aura Titanium Bismuth Crystal Rock Specimen Healing Minerals,9.21,2025-03-19,,,WorthPoint
bismuth-crystal,Bismuth Chunk (5 Pounds | 99.99+% Pure) Raw Bismuth Metal | Great For Crystal...,172.79,2025-03-16,,,WorthPoint
bismuth-crystal,"""2.5"""" BISMUTH Iridescent Hopper Crystals Cluster - Lab Grown""",28,2025-03-13,,,WorthPoint
bismuth-crystal,"Large Bismuth Crystal, 123g - Laboratory Grown - Ex. Eric Hendrix Collection",35,2025-03-12,123,0.28,WorthPoint
bismuth-crystal,Bismuth Crystal Round Large Mineral Specimen Iridescent,80,2025-03-07,,,WorthPoint
bismuth-crystal,50g Natural Aura Red Titanium Quartz Crystal Cluster Chakra Healing Ore Specimen,8.54,2025-03-03,50,0.17,WorthPoint
bismuth-crystal,Nice Bismuth Cluster,5,2025-03-02,,,WorthPoint
bismuth-crystal,Natural Aura Pink Titanium Quartz Crystal Cluster Druzy Geode Specimens Reiki US,11.69,2025-02-26,,,WorthPoint
bismuth-crystal,Rainbow Bismuth Bi Crystal Specimen Metal Element Collectible Mineral 1 2 5 Pcs,8.05,2025-02-25,,,WorthPoint
bismuth-crystal,Natural Aura Pink Rose Quartz Crystal Cluster Titanium Gemstone Specimen Healing,9.97,2025-02-25,,,WorthPoint
bismuth-crystal,Natural Rainbow Aura Titanium Bismuth Crystal Chakra Healing Stone Ore Specimens,8.35,2025-02-25,,,WorthPoint
bismuth-crystal,150g Natural Colorful Quartz Titanium Bismuth Crystal Stone Cluster VUG Healing,14.24,2025-02-21,150,0.09,WorthPoint
