material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
chelyabinsk,.831 Grams 11mm Nice Crusted Individual Chelyabinsk Meteorite (LL5) Russia +COA,10.99,2025-11-04,831,0.01,WorthPoint
chelyabinsk,.639 Grams For All 13 Crusted Individuals Chelyabinsk Meteorite (LL5) Russia COA,10.99,2025-11-02,639,0.02,WorthPoint
chelyabinsk,.751 Grams 11mm Nice Crusted Individual Chelyabinsk Meteorite (LL5) Russia +COA,9.99,2025-11-02,751,0.01,WorthPoint
chelyabinsk,2013 Limp Bizkit Concert Poster Wall Art Print For Russia Size 11 X 17inches,15.55,2025-11-01,,,WorthPoint
chelyabinsk,CHELYABINSK Meteorite Specimen Stone Chondrite RUSSIA W/ Case & ID Card,8.98,2025-10-31,,,WorthPoint
chelyabinsk,8.06 Gram CHELYABINSK METEORITE Individual (LL5 Chondrite) 2013 Fall In RUSSIA,185,2025-10-30,8.06,22.95,WorthPoint
chelyabinsk,"Blue Azurite Geode – Mikheyevskoe Mine, Chelyabinsk Oblast, Russia",156,2025-10-29,,,WorthPoint
chelyabinsk,2024 Cherry Blossoms Washington DC Capitals & Wizards SGA Souvenir Beverage Cup,7,2025-10-28,,,WorthPoint
chelyabinsk,19thC Antique ¾ct Red Spinel Earrings: Russia Empress Catherine+China Forbidden,239.99,2025-10-27,,,WorthPoint
chelyabinsk,1921 RUSSIA Soviet Union RSFSR OLD Hammer Sickle 50 Kopek Silver Coin NGC I98391,388.5,2025-10-26,,,WorthPoint
chelyabinsk,1.88 Grams 15mm Chelyabinsk Crusted Slice Fragment Meteorite (LL5) Russia 2014,15.99,2025-10-18,1.88,8.51,WorthPoint
chelyabinsk,1972 Banner Of The Komsomol-Youth Frontline Brigades FLAG OLD Soviet Postcard,5.9,2025-10-14,,,WorthPoint
chelyabinsk,Meteorite Collection Lot Twenty-Four Different Types Labeled With Display Box,450,2025-10-07,,,WorthPoint
chelyabinsk,.777 Grams 10mm Fully Crusted Individual Chelyabinsk Meteorite (LL5) Russia +COA,11.99,2025-10-02,777,0.02,WorthPoint
chelyabinsk,.505 Grams 10mm Fully Crusted Individual Chelyabinsk Meteorite (LL5) Russia +COA,9.99,2025-10-02,505,0.02,WorthPoint
chelyabinsk,Chelyabinsk Meteorite 58.5 Gr LL5 Rollover Crust Observed FALL 2/15/13 Russia,545,2025-10-01,58.5,9.32,WorthPoint
chelyabinsk,Vintage ChTZ B10.0011 EH Army Bulldozer Crawler Ripper Tractor 1/43 Chelyabinsk,54.99,2025-09-25,,,WorthPoint
chelyabinsk,Vintage Camillus Cutlery Co Hobo Picnic Knife Spoon With Chelyabinsk July 1919,34.99,2025-09-18,,,WorthPoint
chelyabinsk,CHELYABINSK RUSSIA Customs House Antique Postcard,14.79,2025-09-18,,,WorthPoint
chelyabinsk,"Chelyabinsk Meteorite Signed, Framed And Certified",17.5,2025-09-16,,,WorthPoint
chelyabinsk,.646 Grams For All 5 Crusted Individuals Chelyabinsk Meteorite (LL5) Russia +COA,10.99,2025-09-16,646,0.02,WorthPoint
chelyabinsk,.401 Grams For All 6 Crusted Individuals Chelyabinsk Meteorite (LL5) Russia +COA,8.99,2025-09-16,401,0.02,WorthPoint
chelyabinsk,1 RUSSIAN LICENSE PLATE AUTO NUMBER CAR TAG MOSCOW RUSSIA FLAG Y911ea REGION 124,49.99,2025-09-15,,,WorthPoint
chelyabinsk,.439 Grams For All 5 Crusted Individuals Chelyabinsk Meteorite (LL5) Russia +COA,7.99,2025-09-13,439,0.02,WorthPoint
chelyabinsk,.459 Grams For All 6 Crusted Individuals Chelyabinsk Meteorite (LL5) Russia +COA,8.99,2025-09-13,459,0.02,WorthPoint
